CODE,NAME,TOT_P,SANITATION TECH.
8853,Chak Than Chana Pora,973,FSM
8854,Chair Giun,973,FSM
8855,Khrew (NAC),7166,DWARTS
8856,Gulab Pora (Sathoo,1229,SEWREGE
8857,Owan,5247,DWARTS
8858,Kulhama,430,FSM
8859,Galwan Pora,1869,SEWREGE
8860,Raj Pora (Heeng),1194,SEWREGE
8861,Kadi Pora,602,FSM
8862,Ogmuna,2046,DWARTS
8863,Hardu Mala Pora,1446,SEWREGE
8864,Lasjan,4644,DWARTS
8865,Chak Kali Khan,512,FSM
8866,Gohallan,1963,SEWREGE
8867,Doru,597,FSM
8868,Gulrow (Zeran),244,FSM
8869,Chere Har,917,FSM
8870,Chowderi Bagh,408,FSM
8871,Watal Pora Banda Pora,1352,SEWREGE
8872,Kata Pora,1864,SEWREGE
8873,Feroz Pora,5039,DWARTS
8874,Nambal  Narah Krah,0,FSM
8875,Garand Khurd,2031,DWARTS
8876,Sata Pokhran,986,FSM
8877,Nara Kara,3275,DWARTS
8878,Teki Pora,242,FSM
8879,Batahar,591,FSM
8880,Nargis Bag (Chandil),741,FSM
8881,Qasam Bag (Tumber Hama),606,FSM
8882,Pari Pora,756,FSM
8883,Sabdan,694,FSM
8884,Sehpora,930,FSM
8885,Nasirullah Pora,2854,DWARTS
8886,Kani Hama,2608,DWARTS
8887,Tirkanjan,1668,SEWREGE
8888,Balahama,3338,DWARTS
8889,Mati Pora,266,FSM
8890,Baharestan (Kawrahama),1848,SEWREGE
8891,Nadi Wan Pora,530,FSM
8892,Peth Kanihama,1056,SEWREGE
8893,Reshi Pora,789,FSM
8894,Sumer Bogh,1997,SEWREGE
8895,Kakan Maran,758,FSM
8896,Bagati Kani Pora,2581,DWARTS
8897,Mira Gund,406,FSM
8898,Dof Pora,339,FSM
8899,Sumbal Bag (Hardu Aboora),2506,DWARTS
8900,Khana Gund,1440,SEWREGE
8901,Bandagam,2251,DWARTS
8902,Dara Hama,245,FSM
8903,Thajal,955,FSM
8904,Said Pura,289,FSM
8905,Check Fati Din,125,FSM
8906,Check No.1 (Badri Nath),1062,SEWREGE
8907,Suranh Yar,312,FSM
8908,Chandil (Wani Gam),1593,SEWREGE
8909,Badgam (NAC),11767,DWARTS
8910,Bodan,615,FSM
8911,Kani Pora Kali Dar,753,FSM
8912,Watra Wani,1018,SEWREGE
8913,Sear Bagh,257,FSM
8914,Nijlu,720,FSM
8915,Drangah Bal Befnoo,722,FSM
8916,Panchas,437,FSM
8917,Gulmarg,878,FSM
8918,Jazer Sitara,0,FSM
8919,Pampore  (NAC),16963,DWARTS
8920,Chanda Pora,1408,SEWREGE
8921,Hardu Bata Pora,511,FSM
8922,Peth Mekehama,3541,DWARTS
8923,Maij,1603,SEWREGE
8924,Posh Bag (Khara Pora),328,FSM
8925,Dewa Pora( Dard Pora),1361,SEWREGE
8926,Bagh Shokr Shah,309,FSM
8927,Putli Bagh,895,FSM
8928,Zooni Pora,398,FSM
8929,Rakh Shalina,2400,DWARTS
8930,Shalina,1451,SEWREGE
8931,Goniwar (Magen Wagi),989,FSM
8932,Gulab Bagh (Zangi Bagh),403,FSM
8933,Achnambal,574,FSM
8934,Palar,1489,SEWREGE
8935,Shekh Pora,1112,SEWREGE
8936,Bagh Anayat Ullah,115,FSM
8937,Salasan,311,FSM
8938,Batgran,358,FSM
8939,Hanji Bug,839,FSM
8940,Rade Bug,512,FSM
8941,Badan,205,FSM
8942,Haripora,248,FSM
8943,Mulemanchi Hama,503,FSM
8944,Bal Koote,1664,SEWREGE
8945,Dara Kujan,365,FSM
8946,Check Pora Kalan,1209,SEWREGE
8947,Parisabad Pora,1203,SEWREGE
8948,Bun Meke Hama,1987,SEWREGE
8949,Labertal,1442,SEWREGE
8950,Poonch Gund,610,FSM
8951,Jawahir Pora (Lam),1013,SEWREGE
8952,Sukhnai,404,FSM
8953,Sher Bag (Dara Kassi),959,FSM
8954,Sahoora,94,FSM
8955,Moni Pora,882,FSM
8956,Hanji Laway Pora,464,FSM
8957,Dadna,644,FSM
8958,Raihan Bag (Malwah),508,FSM
8959,Bonahama,1338,SEWREGE
8960,Gogi Bagh,184,FSM
8961,Wangi Pora,264,FSM
8962,Dragar,324,FSM
8963,Deedar Pora (Gotengu),300,FSM
8964,Shah Pora (Gogal Dara),741,FSM
8965,Badau,212,FSM
8966,Bata Bagh,455,FSM
8967,Sarat Pora,324,FSM
8968,Jabdi,147,FSM
8969,Hathlanga,528,FSM
8970,Zahid Bag (Gund Dalwach),1014,SEWREGE
8971,Larik Pora,675,FSM
8972,Lal Pora (Chatdam),1342,SEWREGE
8973,Badra Kot,1160,SEWREGE
8974,Khani Bal,1989,SEWREGE
8975,Badran,2979,DWARTS
8976,Salli Koot,213,FSM
8977,Charan Gam,1224,SEWREGE
8978,Rathsun,4636,DWARTS
8979,Chak Dewan Lakhiman,375,FSM
8980,Miri Pora,1546,SEWREGE
8981,Mulashulla,1181,SEWREGE
8982,Saihama,474,FSM
8983,Tarazi Khurd,0,FSM
8984,Daji Malik Gund,439,FSM
8985,Bunagund,280,FSM
8986,Lakhri Pora,1126,SEWREGE
8987,Buna Sharan,527,FSM
8988,Chinar Bagh (Puhroo),4595,DWARTS
8989,Dunsunar,114,FSM
8990,Bamurad,1366,SEWREGE
8991,Shahzab Pora (Dangar Pora),958,FSM
8992,Maidanan,805,FSM
8993,Gagoo(Ganguwa),2047,DWARTS
8994,Dar Gani Gund,939,FSM
8995,Mahwara,923,FSM
8996,Khuthi Pora,733,FSM
8997,Gangi Pora,1061,SEWREGE
8998,Bupat,439,FSM
8999,Basi Pora,0,FSM
9000,Sholi Pora,3238,DWARTS
9001,Shar-I- Shali,4292,DWARTS
9002,Aripal,935,FSM
9003,Dudaran,736,FSM
9004,Churanda,889,FSM
9005,Gund Bal,528,FSM
9006,Thakar Pora Jagir,445,FSM
9007,Tulwari,461,FSM
9008,Gagar Hal,123,FSM
9009,Nambal Bal (Baginder),0,FSM
9010,Kandizal,1156,SEWREGE
9011,Wani Hama,1042,SEWREGE
9012,Kanda Hama,1241,SEWREGE
9013,Dard Pora,228,FSM
9014,Gam Pora,722,FSM
9015,Heewan (Yangwani),179,FSM
9016,Mamgund,1055,SEWREGE
9017,Vir Siran,936,FSM
9018,Androsa,890,FSM
9019,Sechin Banet,829,FSM
9020,Dharam Gund,397,FSM
9021,Checkno.2 (Badri Nath),853,FSM
9022,Hooru,397,FSM
9023,Chewdara,3044,DWARTS
9024,Ari Panthan,3864,DWARTS
9025,Ohangam,2479,DWARTS
9026,Zori Gund,1011,SEWREGE
9027,Jahama,406,FSM
9028,Heudar,401,FSM
9029,Nara Warah,885,FSM
9030,Sarad,0,FSM
9031,Rani Pora,790,FSM
9032,Gund Check Pora,468,FSM
9033,Pala Pora,1048,SEWREGE
9034,Krancho,743,FSM
9035,Razwan Jagir,1628,SEWREGE
9036,Otilgam,1590,SEWREGE
9037,Harji Gund,59,FSM
9038,Malik Gund,338,FSM
9039,Chatar Gam,4726,DWARTS
9040,Brel,740,FSM
9041,Looki Pora,390,FSM
9042,Peth Gam Gadpora,893,FSM
9043,Gamboora,1223,SEWREGE
9044,Mamat,648,FSM
9045,Dusoo,847,FSM
9046,Ledhu,4437,DWARTS
9047,Arwah,1989,SEWREGE
9048,Syedabad (Pastana),2112,DWARTS
9049,Naru,1246,SEWREGE
9050,Malpora Sehkanaw,228,FSM
9051,Khadermoh,1177,SEWREGE
9052,Panzwah,1067,SEWREGE
9053,Wagora,2616,DWARTS
9054,Wagar,982,FSM
9055,Lal Pora (Kehlil),3674,DWARTS
9056,Lasi Pora,723,FSM
9057,Zori Bagh,30,FSM
9058,Parapora (Peerpora),211,FSM
9059,Peth Saharan,253,FSM
9060,Patawaw,818,FSM
9061,Hayat Pora,389,FSM
9062,Lorh Gam,2319,DWARTS
9063,Mundak  Pal,1133,SEWREGE
9064,Ichgam,6074,DWARTS
9065,Zalwah,808,FSM
9066,Gundi Pora,1958,SEWREGE
9067,Patal Bag,1955,SEWREGE
9068,Chanda Haro,3374,DWARTS
9069,Lidroo,1827,SEWREGE
9070,Mouch Hama,2893,DWARTS
9071,Sone Pah,2576,DWARTS
9072,Nagrad Khah,496,FSM
9073,Hardu Surash,1530,SEWREGE
9074,Ichehama,1113,SEWREGE
9075,Dalwach Khored,772,FSM
9076,Jawal Pora,1704,SEWREGE
9077,Gund Mumadar,184,FSM
9078,Lalpora Beeru,1974,SEWREGE
9079,Loru Jagir,1599,SEWREGE
9080,Beerwah (NAC),6295,DWARTS
9081,Odru,211,FSM
9082,Hardu Wail,1682,SEWREGE
9083,Poshker,1548,SEWREGE
9084,Choon,1603,SEWREGE
9085,Sundi Pora,698,FSM
9086,Bandi Bagh,271,FSM
9087,Gojra Jagir,653,FSM
9088,Bagh Sahib Ram,167,FSM
9089,Rekenwas,198,FSM
9090,Chotali,915,FSM
9091,Lal Gam,786,FSM
9092,Danas,542,FSM
9093,Karhama,423,FSM
9094,Punj Yari,249,FSM
9095,Gund Ali Naik,1667,SEWREGE
9096,Monghaolar,1321,SEWREGE
9097,Iskineder Pora,2482,DWARTS
9098,Nihama,1914,SEWREGE
9099,Marhwal,1016,SEWREGE
9100,Trapai,776,FSM
9101,Guda Sathu,1601,SEWREGE
9102,Atinu,955,FSM
9103,Gojar Gund,266,FSM
9104,Churu Mujru,1201,SEWREGE
9105,Alam Nag,411,FSM
9106,Nasar Pora,1343,SEWREGE
9107,Suthoo Kalan,1201,SEWREGE
9108,Watra Hail,2203,DWARTS
9109,Paharthan,437,FSM
9110,Ramdar Chakpora,503,FSM
9111,Zazah Bug,418,FSM
9112,Sambora,3878,DWARTS
9113,Chak Danas,0,FSM
9114,Gund Kozweara,0,FSM
9115,Dooni Wari,1303,SEWREGE
9116,Gumri,463,FSM
9117,Renki Pora,504,FSM
9118,Shoga Pora,361,FSM
9119,Nassoo,409,FSM
9120,Shekhawari Pora,359,FSM
9121,Ich Kot,2102,DWARTS
9122,Handajin,667,FSM
9123,Qaisarmulla,1236,SEWREGE
9124,Chak Gojra,0,FSM
9125,Bagh Buchroo,467,FSM
9126,Hamchi Pora,2619,DWARTS
9127,Chitru Danger Pora,1316,SEWREGE
9128,Let Pora,4819,DWARTS
9129,Lowahi Pora,364,FSM
9130,Gund Arjan,352,FSM
9131,Kula Bug,967,FSM
9132,Kali Pora,332,FSM
9133,Lal Gund,149,FSM
9134,Sonzi Pora Khardo,1234,SEWREGE
9135,Chak Paharthan,70,FSM
9136,Zooni Pora,670,FSM
9137,Wager,1670,SEWREGE
9138,Narsing Pora,617,FSM
9139,Gori Pora,1328,SEWREGE
9140,Sangram Pora,0,FSM
9141,Shuli Gund,172,FSM
9142,Harnow,556,FSM
9143,Khag,4664,DWARTS
9144,Nagabal,457,FSM
9145,Khanda,2911,DWARTS
9146,Gwang,434,FSM
9147,Tilan Pora,217,FSM
9148,Sunar Gund,347,FSM
9149,Kishtwar,998,FSM
9150,Satar Gund,663,FSM
9151,Retni Pora,272,FSM
9152,Loli Pora,409,FSM
9153,Forest Block,788,FSM
9154,Gulshan Pora (Khul),1985,SEWREGE
9155,Alchi Bagh,737,FSM
9156,Hokalatri,1240,SEWREGE
9157,Bander Pora Cherat,756,FSM
9158,Takia Farook Shah,593,FSM
9159,Kozweara,699,FSM
9160,Mala Pora Khag,828,FSM
9161,Ban Gund,641,FSM
9162,Bogam Bat Pora,3025,DWARTS
9163,Kohilangoojran,801,FSM
9164,Najan,947,FSM
9165,Kargam Palachithf,1226,SEWREGE
9166,Gawher Pora,1746,SEWREGE
9167,Tala Pora,342,FSM
9168,Baba Pora,195,FSM
9169,Seer,716,FSM
9170,Ganji Bagh,298,FSM
9171,Muni Popy,836,FSM
9172,Kwar Mulla,1116,SEWREGE
9173,Lelhar,2960,DWARTS
9174,Chanthan Chak Pora,1063,SEWREGE
9175,Now Bugh,1340,SEWREGE
9176,Hayat Pora,277,FSM
9177,Hani Pora Chatina Hama,1874,SEWREGE
9178,Kandoora,2011,DWARTS
9179,Forest Block,421,FSM
9180,Nuch Gam,275,FSM
9181,Buchroo,1231,SEWREGE
9182,Awan Pora,188,FSM
9183,Abandar,98,FSM
9184,Porwar,446,FSM
9185,Fala Chala,1360,SEWREGE
9186,Parnewa Jagir,2255,DWARTS
9187,Kaka Pora,4563,DWARTS
9188,Nunar,715,FSM
9189,Kanih Gund,395,FSM
9190,Davelth Pora,1144,SEWREGE
9191,Chatru Gam,1100,SEWREGE
9192,Mula Naru,351,FSM
9193,Laro,873,FSM
9194,Nambalhar,236,FSM
9195,Chak Hokalatri,78,FSM
9196,Shuru Jagir,531,FSM
9197,Wanpora,639,FSM
9198,Barsu,2735,DWARTS
9199,Rangeen  (Kultreh),1499,SEWREGE
9200,Boat Population,0,FSM
9201,Kanora,477,FSM
9202,Namthal Pora (Roopore Numtihall),2093,DWARTS
9203,Kramsher,2050,DWARTS
9204,Sail,2031,DWARTS
9205,Bul Bul Pora (Lang Panzam),248,FSM
9206,Sona Bugh (Chelyach),747,FSM
9207,Reshi Pora Cherat,286,FSM
9208,Kule Hama,786,FSM
9209,Howru,768,FSM
9210,Tumchi Nowpora,439,FSM
9211,Sugin Yarinar,2466,DWARTS
9212,Husi Pora,1078,SEWREGE
9213,Goti Pora,394,FSM
9214,Hardu Chtichock Pora,556,FSM
9215,Bata Pora,428,FSM
9216,Owdi Pora,21,FSM
9217,Nalla  Awoora,1016,SEWREGE
9218,Yari Satru,238,FSM
9219,Gulnaz (Panzan),3274,DWARTS
9220,Margi,931,FSM
9221,Gopal Saif,2002,DWARTS
9222,Auwan Pora,544,FSM
9223,Harri Garh,0,FSM
9224,Behram Pora,517,FSM
9225,Khawja Gund,209,FSM
9226,Wadi Pora,1407,SEWREGE
9227,Dur Bugh,712,FSM
9228,Kazi Gund,826,FSM
9229,Bot-Kote,2670,DWARTS
9230,Shamas Abad (Later Chadura),2031,DWARTS
9231,Pari Gam Jagir,4023,DWARTS
9232,Wagam,862,FSM
9233,Bander Pora,1140,SEWREGE
9234,Rawat Pora,567,FSM
9235,Kochmola,1527,SEWREGE
9236,Nader,331,FSM
9237,Chare  Khan,16,FSM
9238,Koker Bagh,1221,SEWREGE
9239,Qanungo  Pora,379,FSM
9240,Wani Pora (Doen),536,FSM
9241,Gondi Bagh,287,FSM
9242,Tral (NAC),11651,DWARTS
9243,Auli Pora,29,FSM
9244,Yaga Bug,549,FSM
9245,Brari Gund,785,FSM
9246,Khasi Pora,1095,SEWREGE
9247,Bugchal,295,FSM
9248,Chana Now Pora,754,FSM
9249,Sahni Pora,866,FSM
9250,Khan Sahib (NAC),2038,DWARTS
9251,Kalshi Pora,1034,SEWREGE
9252,Manwaji,739,FSM
9253,Faja Pora (Duja Pora),247,FSM
9254,Bagh Baqaya,0,FSM
9255,Kuther Gund,1390,SEWREGE
9256,Bat Gund,2035,DWARTS
9257,Kanil Bagh,139,FSM
9258,Oter Pora,730,FSM
9259,Dregam Khasi Pora,2925,DWARTS
9260,Bugru,2074,DWARTS
9261,Qumer Pora (Marbal),131,FSM
9262,Gul Moor (Kaner),2327,DWARTS
9263,Hardu Latinu,964,FSM
9264,Yar Kalan,1315,SEWREGE
9265,Gamraj,1013,SEWREGE
9266,Larabal,283,FSM
9267,Dahoo Gam,520,FSM
9268,Pari Gam Khalsa,585,FSM
9269,Baghi Hyder (Check Sardar Desa Sing,471,FSM
9270,Brari Pora,238,FSM
9271,Shah Pora (Chana Kitar),472,FSM
9272,Awoora,701,FSM
9273,Reshi Pora (Hamchi Pora),511,FSM
9274,Pahu,1895,SEWREGE
9275,Shungli Pora,3628,DWARTS
9276,Kanchati Pora,209,FSM
9277,Hushroo,993,FSM
9278,Chiva Ullar,1105,SEWREGE
9279,Sogam,2376,DWARTS
9280,Gori Pora,1743,SEWREGE
9281,Kisri Gam,930,FSM
9282,Chak Shera,510,FSM
9283,Awantipora (NAC),6252,DWARTS
9284,Khuda Pora,245,FSM
9285,Kachi Porn,339,FSM
9286,Check Dumjoo Ganjoo,159,FSM
9287,Naman,796,FSM
9288,Doru,289,FSM
9289,Buna Zanigam,1227,SEWREGE
9290,Zewbrari,859,FSM
9291,Wanpora Nagam,451,FSM
9292,Lanura,1299,SEWREGE
9293,Mandora,1673,SEWREGE
9294,Ranger,2546,DWARTS
9295,Midru,3341,DWARTS
9296,Chadura,3496,DWARTS
9297,Khari Pora,170,FSM
9298,Mir Bagh,146,FSM
9299,Dewar,1266,SEWREGE
9300,Gund Dervesh Harawa,1322,SEWREGE
9301,Ratni Pora,4711,DWARTS
9302,Lari,1142,SEWREGE
9303,Zagi Pora,297,FSM
9304,Chak Chan Nowpora,196,FSM
9305,Pethkoot,1768,SEWREGE
9306,Shum Nag,677,FSM
9307,Nagam,5770,DWARTS
9308,Pingal Gam,500,FSM
9309,Batnoor Jagir,1810,SEWREGE
9310,Cheke Nasarabad,0,FSM
9311,Gulab Bagh (Wani Bathu),965,FSM
9312,Shala Nar,490,FSM
9313,Azad Pora (Check Goindjoo Dhar),631,FSM
9314,Patri Gam,263,FSM
9315,Dabi Pora (Dali Pora),655,FSM
9316,Kati Bug,404,FSM
9317,Dharm Sala Singh,537,FSM
9318,Malawari,504,FSM
9319,Gunj Lal Pora,393,FSM
9320,Gund Maksood,578,FSM
9321,Khai Pora,579,FSM
9322,Zoohama,1171,SEWREGE
9323,Orwan,1092,SEWREGE
9324,Begam Bagh,422,FSM
9325,Naner,656,FSM
9326,Gala Bug,504,FSM
9327,Dachan (Dasan),1212,SEWREGE
9328,Badi Pora,2269,DWARTS
9329,Khara Pora,177,FSM
9330,Naznin Pora (Haina),464,FSM
9331,Bala Pora,475,FSM
9332,Mahnoor,381,FSM
9333,Giru (Nor Pora),0,FSM
9334,Gam Galla,381,FSM
9335,Charri Sharif,6612,DWARTS
9336,Dehwathu,968,FSM
9337,Aga Hanji Pora,428,FSM
9338,Raj Pora Olar,1120,SEWREGE
9339,Habar Daradlasi Pora,1226,SEWREGE
9340,Khan Pora,1068,SEWREGE
9341,Singo Narbal,1202,SEWREGE
9342,Arigam Ullar,1202,SEWREGE
9343,Kawsi Bagh,258,FSM
9344,Zaddora Hastikhod,1384,SEWREGE
9345,Arigam,3628,DWARTS
9346,Lehan Dajan,1645,SEWREGE
9347,Rakh Lajoura,1397,SEWREGE
9348,Zabgala,357,FSM
9349,Gund Wali,337,FSM
9350,Cheke Mahand Joo Dhar,611,FSM
9351,Gurweth Khurd,195,FSM
9352,Hayat Pora,2295,DWARTS
9353,Hanjura,2101,DWARTS
9354,Khanday Pora,448,FSM
9355,Kular,2859,DWARTS
9356,Pad Gam Pora,2793,DWARTS
9357,Takia Saif Ullah,9,FSM
9358,Kralwari,1319,SEWREGE
9359,Nagin Pora (Hafo Hafokha),1430,SEWREGE
9360,Ali Gund,187,FSM
9361,Yari Khah,2644,DWARTS
9362,Trach,1101,SEWREGE
9363,Qazi Pora,1177,SEWREGE
9364,Mowrah,766,FSM
9365,Drang,1347,SEWREGE
9366,Frasta War,754,FSM
9367,Lal Gam,683,FSM
9368,Pakhar Pora,146,FSM
9369,Haikri Pora,742,FSM
9370,Krale New,938,FSM
9371,Bot Kote Gujran,348,FSM
9372,Haranj Garoo,432,FSM
9373,Chere Haroo,627,FSM
9374,Frist Bagh,0,FSM
9375,Panir Jagir,1529,SEWREGE
9376,Rakhi Pahu,123,FSM
9377,Pandow Pora,131,FSM
9378,Srechhan,444,FSM
9379,Sozni Pora,377,FSM
9380,Mal Pora Dard Pora,1976,SEWREGE
9381,Path Zani Gam,665,FSM
9382,Hardu Kithal Sofi Pora,2265,DWARTS
9383,Mashun,275,FSM
9384,Naibug,1031,SEWREGE
9385,Sheer Abad (Boli),1210,SEWREGE
9386,Dadom Pora,3970,DWARTS
9387,Pochal,729,FSM
9388,Gund Panah,419,FSM
9389,Kangdi Pora,923,FSM
9390,Khankah,826,FSM
9391,Kech Razgir,1414,SEWREGE
9392,Goja Thaji,486,FSM
9393,Badi Bagh,306,FSM
9394,Gurweth Kalan,3182,DWARTS
9395,Alam Guchoo,455,FSM
9396,Kalulo,680,FSM
9397,Barwah,1099,SEWREGE
9398,Nareh Naw Pora,102,FSM
9399,Busmina,967,FSM
9400,Aur Bagh,222,FSM
9401,Shoukat Pora (Kawgund),1217,SEWREGE
9402,Chrari Gam,755,FSM
9403,Naw Pora Nagam,482,FSM
9404,Rakh Wacho,394,FSM
9405,Niwah,1892,SEWREGE
9406,Bagtrich,239,FSM
9407,Noor Wah,1179,SEWREGE
9408,Kanji Nagh,716,FSM
9409,Udar Khodlasi Pora,1164,SEWREGE
9410,Begh Gund,498,FSM
9411,Yanier,409,FSM
9412,Madnoha Nohar,0,FSM
9413,Mahirad Pora Uttar,867,FSM
9414,Gandi Pora,824,FSM
9415,Now Pora,1214,SEWREGE
9416,Rakh Ketra Jagir,0,FSM
9417,Wogra Gund,326,FSM
9418,Larik Pora,1996,SEWREGE
9419,Shahabad Pain(Khargam Pain),452,FSM
9420,Wahi Bug,1293,SEWREGE
9421,Sanzi Watra,449,FSM
9422,Wularama,1245,SEWREGE
9423,Bochu,1844,SEWREGE
9424,Raithan,2182,DWARTS
9425,Para Pora Saifulla,319,FSM
9426,Pinglish,2517,DWARTS
9427,Lacham Pora,593,FSM
9428,Gori Kadal,215,FSM
9429,Nari Gund,422,FSM
9430,Alamdar Pora (Chrawn),1622,SEWREGE
9431,Chodri Gund,604,FSM
9432,Penglina,2936,DWARTS
9433,Bani Gund,669,FSM
9434,Chak Qadus,298,FSM
9435,Wachoo,395,FSM
9436,Inder,1833,SEWREGE
9437,Kariya Lajora,247,FSM
9438,Raiyar Beruwa,1366,SEWREGE
9439,Malang Pora,2373,DWARTS
9440,Chertu,462,FSM
9441,Chan Gund,326,FSM
9442,Gund Zabar,0,FSM
9443,Shahabad Bala(Khargam Balla),728,FSM
9444,Bata Pora Drang,528,FSM
9445,Hardumier,982,FSM
9446,Warahgam,1512,SEWREGE
9447,Urcharsu,920,FSM
9448,Lajora,2180,DWARTS
9449,Amira Abad (Khuli),2591,DWARTS
9450,Krala Pathri,427,FSM
9451,Utra Dalabal,1840,SEWREGE
9452,Naw Dal,1079,SEWREGE
9453,Mandina,827,FSM
9454,Chrari Sharief (NAC),7374,DWARTS
9455,Qumroo,675,FSM
9456,Dafer Pora,188,FSM
9457,Sochal Pathri,284,FSM
9458,Gadora,2071,DWARTS
9459,Jawahar Pora (Hafroo),2527,DWARTS
9460,Nande Pora,200,FSM
9461,Partab Pora,123,FSM
9462,Wahdan,773,FSM
9463,Rakh Watal Pora,136,FSM
9464,Hanji Khilu,316,FSM
9465,Kachwari,6720,DWARTS
9466,Muther Pora,0,FSM
9467,Losi Wani,511,FSM
9468,Nowhar,893,FSM
9469,Chyribug,411,FSM
9470,Sulmat Pora (Brinjan),1746,SEWREGE
9471,Marza Pora,147,FSM
9472,Karimabad,2901,DWARTS
9473,Chaker Pora,240,FSM
9474,Gansh Pora,740,FSM
9475,Aftee,751,FSM
9476,Raiyarich,1490,SEWREGE
9477,Patahan Pahloo,1269,SEWREGE
9478,Khahi Pora,536,FSM
9479,Sangrama,203,FSM
9480,Traja Khal,289,FSM
9481,Dadh Sara,4529,DWARTS
9482,Chiva Kalan,1268,SEWREGE
9483,Wagam,635,FSM
9484,Bara Pora,481,FSM
9485,Rawal Pora Beerua,1272,SEWREGE
9486,Talan Gam,793,FSM
9487,Salar,6553,DWARTS
9488,Sita Haran,2046,DWARTS
9489,Sursyar,4019,DWARTS
9490,Shew Pora,537,FSM
9491,Gund Shoga Taploo,346,FSM
9492,Gangoo,2347,DWARTS
9493,Athora,914,FSM
9494,Chil,1384,SEWREGE
9495,Soimoh,2588,DWARTS
9496,Ratson,2072,DWARTS
9497,Kanz Gam,0,FSM
9498,Pulwama (NAC),14229,DWARTS
9499,Lainilab,2599,DWARTS
9500,Chiva Khurd,556,FSM
9501,Khosa Pora,444,FSM
9502,Tenga Pora,1557,SEWREGE
9503,Forest Block,86,FSM
9504,Hardu Panjoo,1530,SEWREGE
9505,Telsur,1553,SEWREGE
9506,Mong Hama,887,FSM
9507,Lari Bal,634,FSM
9508,Lariyar,1447,SEWREGE
9509,Chandri Gam,1618,SEWREGE
9510,Loli Pora Hum Pora,1902,SEWREGE
9511,Farhad Pora (Buz Goo),1555,SEWREGE
9512,Hardu Kichroo,1177,SEWREGE
9513,Toknu,5670,DWARTS
9514,Danger Pora,200,FSM
9515,Kaichak Kot,1630,SEWREGE
9516,Poshwan (Vopal Wan),730,FSM
9517,Quil,3829,DWARTS
9518,Amliar,2946,DWARTS
9519,Hari Pari Gam,3446,DWARTS
9520,Forest Block,1710,SEWREGE
9521,Brenwar,4500,DWARTS
9522,Gusu,2232,DWARTS
9523,Ashamandar,474,FSM
9524,Now Gam Olar,465,FSM
9525,Gagrian,3654,DWARTS
9526,Quil Shikargah,956,FSM
9527,Mandhar,1199,SEWREGE
9528,Lewar,2203,DWARTS
9529,Koti Bal,276,FSM
9530,Khiram,7809,DWARTS
9531,Mugal Pora Cherath,511,FSM
9532,Kani Koat,80,FSM
9533,Shandar Pora (Wat Kulu),2805,DWARTS
9534,Dieri,904,FSM
9535,Grand Aish,5480,DWARTS
9536,Moran,3906,DWARTS
9537,Reshi Pora Olar,994,FSM
9538,Bras,929,FSM
9539,Khod Rawat Pora,164,FSM
9540,Awan Pora,50,FSM
9541,Baragam,659,FSM
9542,Amar Wagar,1726,SEWREGE
9543,Kangan,1586,SEWREGE
9544,Bathi Pora,433,FSM
9545,Doni Gund,319,FSM
9546,Machi Pora,538,FSM
9547,Tengahar,777,FSM
9548,Gogji Pathri,3126,DWARTS
9549,Themna,298,FSM
9550,Karawa Ranbir Abad,0,FSM
9551,Bonen,1551,SEWREGE
9552,Gutli Pora,207,FSM
9553,Sail,858,FSM
9554,Ichi Nar,1123,SEWREGE
9555,Drasu,1503,SEWREGE
9556,Zangla,877,FSM
9557,Kani Pora Olar,0,FSM
9558,Jagu Kharen,3898,DWARTS
9559,Chersu,3762,DWARTS
9560,Kathsu,2587,DWARTS
9561,Frasi Pora,688,FSM
9562,Bander Pora Shora,756,FSM
9563,Lalpora (Leadun),559,FSM
9564,Giru (Nor Pora),5141,DWARTS
9565,Zim Pora,578,FSM
9566,Wokhar Wan,723,FSM
9567,Ainu Brai,1594,SEWREGE
9568,Marhama,12133,DWARTS
9569,Payer,1303,SEWREGE
9570,Sawajian,2548,DWARTS
9571,Shereen Pora (Pahadi Pora),474,FSM
9572,Larmoon Awano Pora,1200,SEWREGE
9573,Zagi Gam,751,FSM
9574,Khandi Pora,536,FSM
9575,Sither Satghar,1253,SEWREGE
9576,Ranji Pora,503,FSM
9577,Fasteh Pora,140,FSM
9578,Choye Draman,693,FSM
9579,Machh Pora,1147,SEWREGE
9580,Sir Hama,4718,DWARTS
9581,Mitri Gam,1025,SEWREGE
9582,Noor Abad (Hardu Dulwan Fatli Pora),3258,DWARTS
9583,Mungli,306,FSM
9584,Dogri Pora,2601,DWARTS
9585,Darwan Nowgam,4914,DWARTS
9586,Kar Pora,567,FSM
9587,Dadura,929,FSM
9588,Chicker,433,FSM
9589,Baba Har,1158,SEWREGE
9590,Tikan Bata Pora,1828,SEWREGE
9591,Forest Block,1961,SEWREGE
9592,Naira,1149,SEWREGE
9593,Romu,4060,DWARTS
9594,Shangar Pora,273,FSM
9595,Sona Samilo,892,FSM
9596,Tul Har,244,FSM
9597,Rehkhayi,599,FSM
9598,Jummoh,836,FSM
9599,Chitri Pora,771,FSM
9600,Tujan,1073,SEWREGE
9601,Panj Gam,3185,DWARTS
9602,Wajoora,835,FSM
9603,Waghama,4097,DWARTS
9604,Chelen Chunt Nar,4013,DWARTS
